nGram,size,mormonFreq,nonMormonFreq
man,1,470,112
the sight of the lord,5,7,2
may,1,515,15
becomes,1,1,1
of some,2,3,1
called after the name of,5,2,2
the glory of god,4,5,1
to rejoice,2,14,1
the days of the,4,5,1
wicked the,2,1,1
to be read,3,2,1
of iron,2,12,10
their wine,2,4,2
of the lives,3,2,1
mercy the,2,1,1
great for,2,3,1
of the fame of,4,1,1
and a great,3,1,3
not of the,3,6,1
came out of the,4,3,2
ye shall know them,4,3,1
on account of his,4,1,1
men who came,3,1,1
great in,2,4,4
mercy,1,84,18
wist not what to say,5,1,1
it saying,2,2,1
waters and,2,7,6
mourning,1,20,1
prisoners of war,3,6,1
received,1,94,10
him another,2,1,1
from the and,3,3,1
writing of,2,2,1
against them and,3,14,8
and a half,3,1,1
own country,2,1,6
a free,2,7,1
of the king began,4,1,1
the siege,2,1,1
men in,2,11,2
from all parts,3,1,1
flee before the,3,6,3
their lips,2,1,2
beasts,1,34,1
men,1,534,353
prisoners of,2,14,2
suffer them,2,11,1
met,1,20,8
them against,2,2,3
wicked,1,103,10
were so,2,10,1
thousand and,2,12,2
the beginning,2,47,4
though,1,21,6
beaten,1,2,1
their chiefs and,3,1,1
invent,1,1,2
the shame,2,3,1
a young man,3,1,1
take the,2,19,2
the seventh,2,4,9
were brought into,3,4,2
thing that,2,7,1
about,1,262,239
to preside,2,1,1
them from their,3,6,1
forty and,2,32,2
of every,2,41,2
is a most,3,1,1
and the inhabitants of,4,1,2
destroyed the,2,3,5
when they were about,4,1,1
stripes,1,2,4
of hope,2,1,1
on the face of,4,1,1
the tidings,2,1,8
above,1,66,2
to preach,2,46,1
holes,1,2,1
the success of,3,3,1
be beaten,2,1,1
eleventh month,2,1,4
and returned from,3,1,2
slain for the lord,4,1,1
with joy for,3,1,2
their wise,2,1,1
rejoiced,1,9,15
open,1,32,4
holds,1,2,7
the governor,2,16,8
were to,2,20,2
space of seven,3,1,2
believe,1,204,1
danger,1,10,4
out of their,3,21,2
shed the,2,6,1
mix,1,2,1
of the forest,3,4,5
were of,2,12,4
put it into the,4,4,1
their strong,2,3,14
when they had come,4,7,1
the faith of,3,16,2
which came,2,9,1
knew not what to,4,1,1
would the,2,2,1
were the names of the,5,2,1
break the,2,3,1
according to their,3,76,1
be slain,2,18,1
the children of israel were,5,2,1
the things,2,176,1
but for the,3,1,2
thing they,2,7,1
suffered for,2,1,1
and he said unto,4,44,1
shall be opened and,4,1,1
go against the,3,8,7
were my,2,1,1
men of,2,29,203
of glory and the,4,1,1
the voice of the people,5,24,1
of fine,2,11,2
sight of the people,4,1,1
with another,2,30,3
they had taken,3,12,1
to the end,3,20,1
and took it,3,1,3
save one,2,1,1
they had taken from,4,1,1
the first year of the,5,5,5
council of,2,1,5
and upon,2,40,4
they met,2,4,2
they drove,2,1,1
a multitude,2,4,3
suffering,1,8,2
money,1,14,3
slain,1,151,102
be about,2,3,1
into the midst of,4,2,1
the band of,3,3,1
their armies and,3,5,1
for a certain,3,2,1
and carried them,3,3,1
are yet,2,3,1
drove the,2,1,7
was a man of,4,4,2
and he caused them to,5,1,1
return and,2,7,1
and the good,3,1,1
men to,2,41,5
among you,2,49,1
the roaring of the,4,1,2
they were so,3,3,1
surely ye,2,1,1
upon the walls of,4,3,1
slain a,2,1,1
and taken,2,7,3
land of liberty,3,4,1
their evil,2,3,1
behold as the,3,3,1
men so,2,1,2
had spoken,2,59,2
plunder and,2,6,1
and the needy,3,6,1
their hearts and,3,30,1
they were to,3,5,1
attempts,1,2,1
if he,2,57,1
the inheritance,2,2,1
came upon him,3,1,1
of by the,3,6,2
liberty to,2,3,1
aged,1,2,3
of five,2,1,3
and all those,3,15,1
books,1,7,7
among,1,581,23
israel were,2,2,1
the fear of,3,15,1
the king from,3,1,2
these things had,3,2,1
face of the,3,130,13
neither were,2,7,4
tongue,1,24,13
believed,1,45,2
which are,2,139,1
tribulations,1,7,2
that we may not be,5,2,1
in an,2,3,3
were turned,2,2,1
defended,1,1,4
them nevertheless,2,4,1
if it,2,92,1
their tents,2,21,7
fingers,1,3,1
writing,1,16,2
the whole face of the,5,6,4
up the land,3,2,1
ship with,2,2,1
they believed,2,7,1
days did,2,2,1
things they were,3,1,1
and refused,2,3,1
and seventh year of,4,5,1
made a,2,7,14
wounded and,2,3,7
like unto,2,90,20
knew not what,3,2,1
hath smiled upon,3,1,1
with their and,3,1,1
his men were,3,4,2
over the,2,139,19
to him and,3,3,2
of god the,3,12,1
had fallen from,3,2,1
taken out of,3,3,1
in by,2,4,2
rule over them,3,5,1
not unto the voice of,5,1,1
get into the,3,1,2
and after it,3,2,1
by the wickedness,3,1,1
in the of,3,8,2
these waters,2,2,1
was possessed,2,8,1
parts of the earth,4,1,3
vigor,1,3,1
over thy,2,2,1
were brought,2,27,2
the counsel of the,4,1,1
the face,2,146,9
as they did the,4,1,1
in him and they,4,1,1
the movements,2,1,3
there had,2,16,1
of people,2,5,1
the days to come,4,1,1
blood of,2,56,11
and their weapons of,4,2,1
the loss of the,4,4,15
of his country,3,2,2
slaying the,2,1,1
she was,2,4,18
forests and the,3,1,1
merciful for they shall,4,1,1
free people,2,4,2
feet of the,3,1,1
as it happened,3,1,1
his own home,3,1,1
thy hands,2,6,1
the sharp,2,2,2
from which,2,2,1
now the land,3,2,1
hid themselves,2,1,1
prepared,1,87,36
the tenth month in the,5,1,2
am not,2,5,1
overshadowed the,2,1,1
prey to the,3,1,2
their voices in,3,1,1
fire that,2,5,1
south and,2,7,10
strength to,2,7,1
branch of,2,7,1
the prisoners,2,20,5
in for,2,2,1
he fell to,3,2,2
is as,2,7,2
praise,1,23,20
to pass the,3,19,3
overshadowed with,2,1,1
seventh day,2,1,3
by men,2,4,1
land their,2,2,1
it at,2,1,1
were none of,3,1,1
and conveyed,2,1,2
it as,2,2,1
the bread and,3,2,3
towards heaven,2,4,1
from whence ye,3,2,1
it be,2,83,3
them and they shall,4,9,1
in the second year of,5,1,1
there were about,3,3,3
save a few,3,3,1
their tongues,2,3,2
and his name,3,14,7
the people and,3,53,2
was a righteous man and,5,1,1
days of the,3,5,1
there was peace,3,4,2
a mighty man,3,5,1
the princes thereof,3,1,1
made it,2,7,3
quench,1,2,1
east to,2,2,2
to carry,2,5,1
lost in,2,4,1
down into the,3,31,7
made he,2,1,1
sleep,1,16,2
refuse,1,4,3
to destroy them and,4,2,1
they might be destroyed,4,1,1
smoke and,2,5,5
which they could,3,2,2
after the manner of,4,33,1
to pass,2,1476,88
the sabbath day,3,4,2
been instructed in,3,1,1
cruel,1,2,2
a young lion,3,2,1
and burnt,2,3,10
east of,2,8,1
then will i,3,13,3
which being,2,2,2
a number,2,5,6
his servants,2,21,2
those who were not slain,5,1,1
death among the,3,1,1
dust of,2,9,5
were surrounded by,3,4,1
this man,2,27,1
earth and the,3,11,1
pass in,2,67,13
with all their might,4,1,4
for as the,3,3,1
stretched,1,23,1
and no one,3,4,1
them in the land of,5,2,1
it fell to the earth,5,1,1
was had,2,1,1
in the state of,4,1,14
puffed,1,9,2
hard things,2,4,1
in the thirty and sixth,5,1,1
they were deceived,3,1,2
him lord,2,2,1
made known,2,36,1
be likened unto,3,3,3
could not prevail,3,1,2
like sheep,2,1,1
and his heart,3,2,1
was more than,3,1,2
you soon,2,1,1
suffered hunger,2,2,1
is he,2,16,1
shall ye fall,3,1,1
unawares,1,1,4
the pleasure,2,2,1
said unto them ye shall,5,1,1
into their houses,3,2,1
set themselves,2,1,1
the books of,3,1,2
for the night,3,3,1
little before,2,1,2
he had,2,208,31
peace throughout,2,2,1
the fair,2,5,4
loss of,2,23,20
can not,2,131,4
the lord will,3,36,1
their cries and,3,5,1
is in,2,64,1
in abundance and,3,3,4
king had come,3,1,1
in our hearts,3,1,1
knew that,2,40,1
the whole face of,4,7,4
those that had been,4,3,1
over them,2,38,4
going down of the,4,2,3
is it,2,33,1
of the king which was,5,1,2
thousands,1,42,3
made of,2,3,5
in of,2,2,3
if we,2,23,2
yea even that,3,15,1
ponder these things,3,1,1
become a,2,13,4
there were none,3,5,3
it in,2,16,5
in on,2,1,1
being an hundred,3,1,1
attacked,1,2,3
crossed,1,5,10
because they,2,47,1
it is,2,211,13
in the waters,3,6,4
the cup of,3,6,1
now these things,3,3,2
in the and the,4,1,1
as when,2,2,1
them and drove them back,5,1,1
east in,2,1,2
him in the,3,8,1
souls for,2,2,1
the tenth day of,4,1,5
darkness,1,91,4
rest for,2,1,1
hath lost,2,1,1
nay,1,44,6
whatever,1,2,1
year when,2,1,1
bushel,1,1,1
if ye,2,172,5
bestowed,1,6,3
the king and all,4,1,1
and preserved,2,12,1
driven,1,77,3
would have,2,39,6
round about by,3,1,2
honor,1,6,21
the fame,2,1,2
that on the,3,14,4
and they refused to,4,1,1
against,1,557,162
days to,2,2,1
together his,2,2,1
with sorrow,2,12,2
glory shall,2,2,1
whirlwind,1,5,1
brethren,1,548,5
the face of the,4,124,9
stop put,2,1,1
sweet,1,11,3
manifest,1,48,2
sweep,1,2,2
been in the,3,7,1
and more than a,4,1,1
emptied,1,2,1
of other,2,3,3
days of,2,54,11
the front,2,2,1
me i,2,14,1
in so,2,3,1
in whom there,3,1,1
remainder,1,57,1
the latter,2,15,4
now the number of,4,6,3
about even,2,1,1
the horses,2,1,1
and fear,2,5,1
and their chief,3,2,2
sense of,2,4,1
went against,2,1,25
it came to pass after,5,22,2
them even unto,3,1,1
fame of,2,1,1
and the being,3,2,1
forth out of,3,27,1
waters of the great,4,3,12
they sent their,3,1,1
in his own house,4,1,1
new,1,26,31
wonderful,1,3,5
of age,2,2,1
dust in,2,1,5
battle fought,2,1,4
the pride of,3,29,7
destroyed them,2,1,1
made to,2,6,1
and in the,3,72,9
he his,2,9,2
pass on,2,5,28
about the space of three,5,2,3
from this,2,34,2
day and night,3,2,2
therefore he,2,91,1
banks of,2,3,3
beware of false prophets,4,1,1
for they shall,3,36,2
what to say,3,1,1
intent to destroy,3,2,2
of and there were,4,2,1
to receive the,3,3,3
on the face,3,1,1
away even,2,6,1
out from the,3,4,1
sons and,2,52,1
that of the,3,7,1
therefore if,2,21,1
have the,2,18,3
who are,2,97,3
chief captains,2,22,8
this was the,3,15,2
hope and,2,10,1
strength as,2,2,2
preserved from,2,1,1
in their ears,3,1,2
and the of,3,7,6
at the close of,4,1,1
fully,1,12,1
counsel of the,3,1,1
of took their,3,2,1
noises and,2,1,2
now the people of,4,5,1
furthermost,1,1,1
prepared for battle,3,1,2
poison,1,7,4
the king three,3,1,1
and and and the,4,1,1
it so,2,38,1
and behold the,3,39,1
children of israel were,4,2,1
our wives and,3,5,1
had fallen upon them,4,1,1
saying ye,2,2,1
part of,2,124,14
the haughty shall be,4,1,1
who came,2,10,6
work of,2,34,5
remembrance of,2,18,2
of all,2,145,8
every man,2,47,8
not unto the voice,4,1,1
of your liberty,3,1,1
up upon,2,15,1
permitted,1,8,10
battle after the,3,1,1
sixteenth year,2,4,1
the fire and,3,5,7
saying we,2,8,1
ignorance,1,7,4
but this was,3,1,1
battles,1,3,3
the feet of the,4,1,1
of and,2,273,12
bound in,2,1,1
hidden,1,3,1
blessed them and,3,2,1
in about the space,4,1,3
be not,2,11,2
word to,2,1,1
the close,2,1,2
the lord god of,4,5,2
liberty and were,3,1,1
houses,1,22,10
days to come,3,1,1
come and,2,27,1
and jacob and,3,5,1
are written,2,26,1
which he gave unto,4,1,1
conquer,1,6,4
lest they should,3,18,1
the king had,3,11,4
be placed in,3,2,1
what,1,179,8
upon him and he,4,3,1
more and,2,10,1
out to battle,3,4,3
behold as,2,12,1
and came to the,4,2,1
aloud,1,2,12
these words,2,106,2
five who,2,4,1
have done that,3,1,1
man of great,3,1,5
the sick and the,4,4,2
fortified,1,6,2
east to the west,4,2,1
called being,2,1,1
with the,2,224,69
man and the,3,5,1
was signed by,3,1,1
nor,1,143,5
not,1,2207,175
now,1,1231,253
beloved and,2,2,1
men had,2,1,1
watered,1,1,1
wait for,2,8,1
but in the,3,6,2
and fell,2,4,5
certain,1,11,32
their friends,2,1,1
innocence,1,1,1
part of the army of,5,2,1
the barges,2,1,1
promising,1,1,1
it came to pass on,5,4,27
things against him,3,1,1
they put,2,2,10
in the land,3,222,8
ashamed to take,3,2,1
survived,1,1,1
repented of,2,14,1
spread upon,2,3,2
made an,2,34,2
a band of,3,1,10
prevail,1,4,4
on all,2,3,3
and fathers,2,1,1
who were sent,3,3,1
point of,2,1,3
act of,2,1,2
the space of seven years,5,1,1
when,1,632,183
were smitten with,3,2,1
iniquity that,2,5,1
whence ye,2,2,1
and a governor,3,2,1
was found,2,3,1
our wives,2,6,1
and into,2,8,1
returned to their camp,4,1,1
while they were yet,4,1,2
chief governor of the,4,1,9
grieved and,2,1,1
and showed,2,2,2
the rear,2,3,1
praise the lord,3,3,1
and all those things which,5,1,1
it came to pass in,5,55,12
and slew seven of,4,1,1
of his ears,3,1,1
even forty days,3,1,1
land but,2,8,1
keep,1,154,2
was not known among the,5,1,2
the cause of liberty,4,1,1
on and,2,2,1
mourned,1,4,2
a lion and,3,1,1
themselves together in,3,6,1
widows,1,7,1
the name of the,4,29,23
to bring,2,34,2
continued to,2,1,3
almighty,1,13,1
as they came,3,2,1
laid wait,2,2,1
way of the,3,11,1
other nations,2,12,3
that the servants of,4,1,2
began to open the,4,1,1
right hand and,3,3,1
freely of,2,1,1
in the east and,4,1,2
the ship,2,10,29
upon you,2,49,2
the king his,3,1,2
thirteenth year,2,4,4
marked,1,1,1
the means of their,4,1,1
of the people were,4,1,3
to the of,3,4,3
and their hearts,3,5,1
multitudes,1,18,7
the lord that the,4,3,1
that the men,3,1,3
thereof and,2,25,3
and round about,3,2,4
and three hundred and,4,1,1
great numbers,2,1,1
their bands,2,2,1
after which they,3,1,9
away like,2,2,1
to behold the,3,4,2
of the battle,3,1,7
strive,1,7,2
alone,1,23,3
them and cast,3,5,1
along,1,4,21
whale,1,2,1
the preservation of the lives,5,1,1
down upon them,3,1,1
to the borders,3,6,1
the wilderness they,3,1,1
was covered with,3,6,6
merciful for,2,2,1
fifth day of the,4,2,6
veil,1,7,2
the king for,3,2,4
the tenth month in,4,1,2
from among them,3,10,1
after them,2,5,7
came to pass after,4,22,2
that was given,3,1,1
turning,1,6,1
into thy,2,7,1
after they,2,52,7
than the,2,23,17
and were ready to,4,1,2
into the,2,373,69
warfare,1,3,10
word he,2,8,1
saying ye shall,3,1,1
as one,2,9,2
they would,2,128,2
search,1,30,4
to pass over,3,1,1
when saw that the,4,2,1
a little,2,25,4
of one man,3,2,1
the governor and,3,1,2
the second month of,4,1,3
was among the,3,4,1
that they fought,3,4,1
was signed by the,4,1,1
the altar of,3,1,1
moreover they,2,1,19
they went down,3,5,1
of the armies of,4,5,1
the and he,3,8,2
the king in,3,1,6
the armies,2,71,5
unto me that ye,4,4,1
reigned in his stead,4,8,1
saying in,2,4,1
of the chief,3,2,14
was and the,3,2,5
notwithstanding all,2,8,1
saying if,2,1,2
there of,2,1,1
the time shall come,4,7,1
pass after,2,22,2
nevertheless the army of,4,1,2
and destroyed,2,8,4
truth they,2,1,1
there were slain,3,2,2
fifth day,2,2,6
his purpose,2,1,1
were wounded,2,1,4
and all manner of,4,38,1
seventh year,2,18,1
part thereof,2,2,1
the charge of,3,2,4
of the king and,4,7,23
they will,2,59,1
the words of his,4,3,1
words of the,3,54,1
our lives,2,5,1
burden,1,8,1
him was,2,2,3
accounted,1,2,1
the people who were,4,31,1
slain and,2,30,61
their arms and they,4,1,1
knowing that,2,9,1
whom,1,183,26
that when they,3,33,2
years and,2,15,4
to slay,2,37,1
our country,2,5,1
then with,2,2,1
let them come,3,1,1
now there,2,36,9
softened,1,1,1
the matter but,3,1,2
waves of the,3,4,1
to convey,2,1,2
kept,1,83,6
peace,1,118,27
the powers,2,3,1
we can not,3,11,1
his countenance,2,2,1
there is,2,103,4
ditch,1,4,2
mountains,1,32,4
the place,2,45,59
to the people of,4,5,2
ears of,2,1,2
now these,2,26,12
sore battle fought,3,1,2
great city which,3,3,1
called a,2,2,3
truth that,2,2,2
oak,1,1,1
an hundred and,3,5,5
them even,2,22,4
being interpreted a,3,1,1
saying be,2,1,1
with exceeding,2,7,1
his wisdom and,3,1,1
lower,1,2,1
heard these,2,23,2
that he stood,3,1,1
river with their,3,1,1
decree,1,4,10
word of,2,149,3
to the waters,3,3,2
into their hearts,3,3,2
not and,2,26,2
of the history,3,2,2
the stones,2,8,2
the king of,3,50,10
have selected,2,1,1
thy strength and,3,1,1
get them,2,1,1
to battle against,3,27,5
hearts and,2,43,1
gold and silver and,4,9,1
and the other,3,7,5
the rest,2,12,6
is called,2,9,14
and thou shalt,3,15,1
with their might,3,4,1
the city with,3,4,1
were prepared for,3,2,2
with them and,3,17,5
the written,2,1,2
in the hearts of the,5,5,2
the cunning,2,9,4
the twenty and sixth,4,7,1
and the wilderness round,4,1,1
of battle,2,3,3
slaughtered,1,1,3
hath the,2,20,1
chosen,1,38,9
draw,1,9,1
among them,2,135,2
acted,1,3,1
which i,2,199,1
get thee,2,4,1
and spake unto,3,3,8
chiefs and their,3,1,1
they pitched their tents and,5,3,1
and the mighty,3,1,1
which a,2,2,1
very,1,73,6
turned,1,31,11
practice,1,2,3
you and,2,79,4
and to his,3,4,1
among the children,3,32,1
joy was,2,3,1
a false,2,2,1
it were the voice of,5,1,1
thunder,1,10,7
they threw,2,1,1
nevertheless they knew,3,1,1
they loved,2,1,3
also one of,3,1,1
and slay,2,7,1
now all,2,9,1
a for the,3,1,1
drag,1,2,1
ye fall,2,1,1
of his fathers,3,7,1
east end,2,1,2
enemy and,2,1,2
off,1,157,12
thy hands and,3,1,1
them or by,3,1,1
coal,1,1,2
air and,2,4,4
shall ye receive the,4,1,1
fall for,2,3,1
good of,2,3,3
able to,2,17,2
of their wickedness,3,22,2
without ceasing,2,5,1
to release,2,1,1
arrived in the land,4,3,1
the sight,2,17,5
an hundred and two,4,1,1
house and,2,13,1
preparations,1,20,1
held in,2,1,4
the and on,3,1,1
work of death,3,5,1
with their hands,3,4,1
slew them with,3,1,3
down at the feet of,5,1,1
the heard these,3,1,1
the work of destruction,4,3,3
sword and,2,27,1
with great joy,3,3,2
them at the,3,10,2
his heart he,3,1,3
in the ways,3,10,1
now are,2,2,1
lord god,2,115,2
wrought,1,42,6
sound thereof,2,1,4
when the chief,3,2,1
shall be humbled,3,4,1
of nations,2,1,5
gave great,2,2,6
month of the,3,1,16
fight,1,30,21
mouth of,2,31,4
and in the west,4,1,1
war from,2,1,1
abundantly,1,8,5
that thy,2,21,1
and satan,2,4,2
even in the,3,9,7
drew,1,10,13
the sick and,3,8,3
to the faith,3,4,2
noah,1,46,1
and slew,2,10,15
of the people,3,183,59
there be,2,26,1
that the,2,699,69
lasted for the space,4,1,1
and took,2,32,11
and were ready,3,1,2
mouth to,2,2,1
upon which,2,9,1
not many days after,4,2,4
and thrice,2,2,1
them as the,3,1,1
speaking,1,41,3
valiant man and,3,1,3
had destroyed,2,3,1
lengthened,1,2,1
hearts,1,280,21
lest they should fall into,5,1,1
breaking,1,1,1
ancient,1,13,3
ye depart,2,2,1
the space of an hour,5,1,1
give you for,3,1,1
old,1,91,9
ruler of,2,2,1
we should,2,45,2
