nGram,size,mormonFreq,nonMormonFreq
out from the,3,4,21
thee and thy seed,4,1,1
understood,1,2,37
sons and,2,16,199
lord was with,3,1,18
who art,2,1,21
have the,2,2,45
heard a voice,3,6,14
the firmament heaven,3,1,1
i know not,3,2,21
who are,2,3,33
took of the fruit,4,1,2
this was the,3,3,28
of the only begotten,4,2,2
would not have suffered his,5,1,1
replenish the,2,3,2
forgiveness,1,1,7
chambers believe it,3,1,1
upon the lord,3,1,16
shall it bring,3,1,1
part of,2,4,116
thy face,2,3,61
to till the ground from,5,1,1
and all that do wickedly,5,1,1
who came,2,1,3
and dwelt with,3,1,2
which hath opened her mouth,5,1,1
naked the,2,2,2
work of,2,2,118
shall pierce,2,1,1
of all,2,24,474
every man,2,2,296
and now when,3,1,2
and stood on,3,1,2
the wilderness and all,4,1,1
men do not,3,1,2
and the fowl,3,1,1
of olives the disciples came,5,1,1
permitted,1,2,2
she gave,2,1,6
affliction,1,1,75
she shall,2,2,66
the waters brought forth,4,1,1
earth and things,3,2,1
this gospel of the,4,1,1
the living,2,3,97
woman yea hath god,4,1,1
garden and,2,5,10
foundation of the earth,4,1,4
it came to pass as,5,2,49
happened to,2,1,3
the foolish and,3,1,1
of and,2,27,766
that have,2,3,79
ruler over his household,4,1,2
blessed them and,3,3,8
not appointed,2,1,2
me let me,3,1,3
be not,2,2,186
of any,2,2,47
the place where he,4,1,7
thou hearkened unto the voice,5,1,1
the high places,3,3,64
image of,2,3,21
made i a,3,1,1
of him for his,4,1,1
bone of,2,2,4
created in the day,4,1,1
woman ye,2,1,1
upon him and he,4,2,15
was the mother of,4,2,2
beast and,2,1,26
she gave me,3,1,1
that hath,2,1,165
lord after,2,1,9
sorrow thou shalt,3,1,1
to rain upon the,4,2,2
with the,2,28,968
woman because she,3,2,1
therefore for,2,1,9
before mine,2,1,7
man must be,3,1,2
and even unto,3,1,5
knowledge of good,3,4,2
called upon god,3,3,1
of cain,2,6,1
the greatest of,3,1,5
built and,2,1,13
drinking marrying and giving in,5,1,1
so many as,3,1,1
followed after him,3,1,2
which shall come forth,4,1,1
and of the fat,4,1,1
voice of god,3,1,1
behold he,2,3,60
i send me,3,3,2
the woman ye shall,4,1,1
certain,1,2,196
thou fallen,2,1,2
have watched and would,4,1,1
waters in the,3,2,9
after he begat eight,4,2,2
thousand years,2,3,10
and though i,3,2,5
adam lived were nine hundred,5,1,1
truth of all,3,1,1
endured,1,1,8
darkness and he,3,1,3
coats of skins,3,1,1
earth and over,3,2,1
they put,2,1,22
and i knew,3,1,9
fear of the lord,4,1,30
coming of the great and,5,1,1
i said in my,4,1,3
repented of,2,2,4
and that my name,4,1,2
an hour as ye,4,1,1
the beginning being,3,1,1
they shall know,3,1,30
made the earth,3,1,8
prevail,1,1,29
an old,2,1,19
heard thee and,3,1,1
that the man,3,2,13
on all,2,1,22
i gave unto,3,2,4
no other,2,2,6
why art,2,1,10
serpent said unto the woman,5,1,1
the weakness,2,1,2
fugitive and a,3,2,2
come in the last,4,1,1
enabled,1,2,1
was found,2,1,37
it out of,3,1,14
all wisdom and prudence,4,1,1
were born unto them,4,1,1
shall be very,3,1,3
his house to,3,1,8
to myself,2,4,5
and daughters and,3,4,11
ye think not the,4,1,1
be otherwise,2,1,1
justice and judgment,3,1,4
pertaining,1,2,8
it came to pass in,5,1,57
well with,2,1,38
and i gave,3,1,12
things be which thou,4,1,1
keep,1,13,362
the keys of the,4,3,1
works were,2,2,3
wives the name of,4,1,3
again from the,3,1,11
mourned,1,2,22
speech for,2,1,1
to bring,2,10,96
woman to,2,1,11
almighty,1,8,57
for in such an hour,5,1,1
ribs and,2,2,1
saying of,2,2,15
had told,2,1,10
image in,2,2,2
be alone,2,2,3
thy sight and,3,1,6
of my bones,3,2,1
ruler over his,3,1,2
walked with,2,3,7
to the fowl,3,2,1
thirty years and he,4,1,1
in god,2,1,37
upon you,2,4,68
behold it,2,2,40
thy sight,2,1,43
the light of the morning,5,1,1
easy to,2,2,2
not cease,2,1,7
ground which the lord hath,5,1,1
flesh she,2,1,1
to the of,3,1,8
the reason,2,1,2
arise and,2,3,43
man and he said,4,1,1
had known in what watch,5,1,1
determined,1,1,30
thereof and,2,9,227
or all,2,1,2
but i was,3,1,3
on the upper,3,1,1
them be for lights,4,1,1
the name of the third,5,1,2
him ruler,2,1,5
put all,2,1,12
veil,1,2,7
work and toil of our,5,1,1
of james,2,2,12
fifty years,2,1,13
but the end is not,5,1,2
of abel whom cain,4,1,1
come to the land,4,1,2
my son my son,4,1,3
be called woman,3,2,1
than the,2,7,98
saying thou shalt not eat,5,1,1
appeared unto me,3,2,5
earth and watered the,4,2,1
it may be that,4,1,8
into the,2,14,1046
all our substance,3,1,1
to serve the lord god,5,1,1
always strive with man for,5,1,1
as one,2,3,60
she was the mother of,5,1,2
a little,2,5,109
to my wounding,3,1,1
the ground i,3,1,1
because of the ground,4,1,1
his household to give them,5,1,2
shall say unto you lo,5,1,1
ground and took,3,1,1
abomination of desolation spoken of,5,2,2
at one,2,1,6
the righteous be,3,1,2
upon us that,3,1,2
blood even the blood,4,1,1
saying in,2,2,13
at that day,3,1,12
with me for i,4,1,3
fall from heaven,3,1,3
and every herb,3,2,1
said because thou hearkened,4,1,1
earth after his kind,4,1,5
to have dominion over,4,2,1
were it not,3,1,3
face shall i be,4,1,1
ministered,1,1,37
saying it,2,1,11
saying is,2,1,15
that give suck in those,5,1,3
fifth day,2,1,9
and begat enos and,4,1,1
saying depart from me,4,1,1
say unto the,3,1,29
they heard the,3,2,2
and because,2,1,49
the priest that,3,1,16
thy soul shall,3,1,3
they will,2,6,75
dress it and,3,2,1
of heaven saying,3,2,2
accounted,1,1,12
by the way of,4,1,34
his heart my,3,1,2
knowing that,2,1,25
years and,2,30,83
famine and,2,1,32
christ the son of god,5,1,5
filled with violence,3,2,2
time i had,3,2,1
first faith,2,1,1
liberally and,2,2,1
and the mountains shall,4,1,4
in the holy ghost,4,1,4
it displeased,2,1,4
kept,1,7,175
promised us,2,1,1
stood before,2,2,47
and shall hate one,4,1,1
the powers,2,5,5
my name for,3,1,5
not all,2,2,24
because thou hearkened,3,1,1
but now mine,3,1,1
good that the man,4,2,1
mountains,1,6,178
sought his life,3,1,1
the place,2,12,184
to the people of,4,1,4
ways of god,3,3,1
by the power of the,5,1,1
knew not until,3,1,1
teachers,1,2,14
bowed the,2,1,6
them even,2,1,46
manner of evil,3,1,1
five hundred years,3,1,2
utmost,1,1,11
fly above,2,2,1
arose the,2,1,2
saying be,2,3,4
to every fowl of the,5,2,1
the set time of,4,5,1
eat thereof then your,4,1,1
heard these,2,1,23
two in the,3,1,1
lo i am with,4,1,1
decree,1,4,49
the inspiration,2,1,1
word of,2,7,359
not any,2,1,27
not and,2,7,82
own image in the image,5,2,1
talked with him,3,2,8
unto god and,3,1,13
way to keep,3,1,1
as our,2,1,4
you all,2,1,55
the king of,3,2,472
earth and behold it was,5,1,1
foundation of the world,4,3,10
to battle against,3,1,7
be turned,2,1,27
were of one heart,4,1,2
the secret chambers,3,1,1
think not the son,4,1,1
these things he,3,2,9
held me,2,1,1
were the sons,3,1,19
by what,2,1,20
deceive the very,3,1,1
wept over his,3,1,1
come into the,3,2,57
their hands upon,3,1,11
all the proud,3,1,2
chosen,1,6,123
hath the,2,1,79
draw,1,1,76
among them,2,5,132
all confidence,2,1,1
brought forth abundantly after,4,1,1
receive thy brother blood,4,1,1
yourselves and,2,1,30
saved but,2,1,4
why art thou wroth,4,1,1
and our father,3,1,5
whence he,2,1,7
very,1,20,257
and to his,3,2,48
you and,2,2,271
the righteous is,3,1,9
and to him,3,1,18
and they heard the voice,5,2,1
of god for he,4,1,1
room for,2,1,4
up because of,3,1,4
there for,2,1,18
shall be famines and pestilences,5,1,1
he took it and,4,1,2
heed that no,3,1,1
naked the man and his,5,2,1
heard a loud,3,2,1
many shall come,3,1,4
who ought to have been,5,1,1
cattle after,2,2,3
shall kill you,3,1,1
green herb for meat,4,1,1
of knowledge of,3,3,1
blessed upon,2,1,1
days of jared were,4,1,1
turned to,2,1,19
in time to come,4,1,9
both were opened and,4,1,1
heard thy voice in,4,1,1
of the church of,4,2,3
and told,2,3,75
air and,2,9,12
of all such,3,1,3
very great and,3,1,6
apostles and,2,1,18
able to,2,2,133
the plain,2,1,64
pray thee thou art,4,1,1
watch therefore for,3,1,2
offended because,2,1,3
the sight,2,3,170
been put,2,1,1
house and,2,3,243
great force,2,1,1
and in an hour,4,1,1
be fruitful and multiply and,5,4,3
held it,2,1,1
aware of and,3,1,1
of the father which,4,1,2
work as,2,1,1
sword and,2,1,111
he called the name,4,1,13
them unto you,3,1,1
of god and there,4,1,1
and toil,2,1,1
and shall deceive many,4,2,3
what hour your lord doth,5,1,1
placed at,2,1,1
yielding seed to you it,5,1,1
were nine,2,6,7
am with,2,1,18
bring forth children,3,1,2
behold the glory,3,1,6
his lord hath made ruler,5,1,1
in brass and,3,1,5
which can,2,1,12
that thy,2,1,53
and beast,2,1,22
of the fruit of his,5,1,1
for the elect,3,2,3
earth when,2,3,3
and satan,2,6,8
even in the,3,3,11
is his wife and they,5,1,1
of the people,3,6,205
and he hath,3,1,36
land of nod on the,5,1,1
that the,2,35,900
hath said,2,1,56
the lord god had,4,6,3
lord god said,3,8,4
clothed with,2,1,34
and took,2,3,180
and righteousness and truth,4,1,1
not henceforth,2,1,3
upon which,2,9,6
and commandments which i,4,1,1
that servant shall come,4,1,1
have made and,3,3,2
morning were the fourth day,5,1,1
keys,1,3,2
the apostles and,3,1,12
a tree yielding seed,4,1,1
from the waters which,4,2,1
with me and that,4,1,1
speaking,1,7,62
and called his name,4,1,7
and jesus,2,4,135
god formed every beast,4,1,1
brought forth,2,3,74
or there,2,1,1
every tree of,3,3,3
ancient,1,3,26
be one,2,4,22
who is the lord that,5,1,1
women and children,3,1,7
have set,2,1,44
his wife did,3,2,1
and from that time,4,3,1
all the great,3,1,5
and subdue it,3,2,1
unto man,2,5,5
shall be weeping,3,1,5
from this time forth,4,1,3
god in heaven,3,1,5
the earth after his,4,1,5
every thing that upon the,5,2,3
not their,2,1,26
earth nor,2,1,3
and from thence,3,3,15
for adam there,3,2,1
thy god i have,4,1,2
earth and to every fowl,5,2,1
god beside me,3,1,2
sound of a trumpet and,5,1,2
quite,1,1,7
god said ye,3,1,1
there was no,3,3,71
raise,1,1,59
brought her,2,2,9
thee in the,3,1,61
lord my god and,4,1,3
in the second year after,5,1,1
it had,2,2,32
eyes shall,2,1,21
the trees of,3,2,27
sins shall be,3,1,1
bow down to,3,1,5
every tree in,3,1,1
and night,2,1,29
of the lord from,4,1,11
hid and i shall,4,1,1
were eight,2,2,6
began to multiply on,4,1,1
these things be,3,1,7
assist,1,1,1
way to keep the way,5,1,1
and my wife,3,2,1
blessings,1,6,12
as with,2,1,27
thought a,2,1,1
lord in,2,4,101
sprang,1,3,7
the waters were,3,1,16
days in,2,1,24
this thing is,3,1,6
the tree was good for,5,1,1
the beginning of the world,5,1,4
in his,2,15,691
on these,2,1,3
up into,2,6,72
there was in,3,1,3
god spake unto,3,3,8
them out,2,2,130
was transfigured,2,1,2
and dust shalt,3,1,1
least to,2,1,2
presence,1,16,116
of the air,3,11,30
when he shall find,4,1,3
abundantly after their kind,4,2,1
the records,2,2,2
days after,2,2,7
abraham and,2,1,34
plant of the,3,2,1
them with,2,1,118
thence unto a,3,1,2
day and sanctified it,4,1,1
he begat enoch eight hundred,5,1,1
my mother i,3,1,1
you there,2,1,12
land and,2,8,148
jared and lived after he,5,1,1
the heaven to give light,5,3,2
him that,2,3,483
departed from the presence of,5,1,2
lord my,2,3,59
form of godliness,3,1,1
thy face shalt thou,4,1,1
the sign,2,2,12
to pass that the,4,7,12
his heart to,3,1,14
meet with,2,1,8
heaven saying thou,3,1,1
forbidden to,2,2,1
to rise,2,1,7
servant shall say in his,5,1,1
depth of,2,2,3
was a just,3,1,2
the son of enoch,4,2,1
lord of,2,2,299
since the day,3,1,12
is his,2,4,64
fruitful and multiply and,4,4,3
it thou taken for dust,5,1,1
heaven be gathered together unto,5,2,1
one is,2,2,15
one in,2,1,21
the high,2,3,174
any beast,2,1,8
and subdue,2,2,2
they shall surely die,4,1,1
which were the,3,2,2
to continue,2,2,4
and my brother,3,1,1
thee even,2,1,10
to give,2,8,131
and give,2,1,75
be called after,3,1,3
endure all things,3,1,1
and adam and,3,5,1
from the earth and,4,2,14
which turned every way to,5,1,1
of my flesh she,4,1,1
of the and,3,3,140
coming of the great,4,1,1
a voice speaking unto,4,2,1
should have known,3,1,2
in the day ye,4,1,1
come to that,3,1,1
shall have joy,3,1,1
reveal,1,5,7
and desiring to,3,1,1
begotten seth were eight,4,1,1
except those days,3,1,1
its own,2,4,1
upon it and,3,1,24
begat a,2,2,2
upon all people,3,1,1
in the presence of god,5,1,2
the sea and let,4,1,1
him they,2,1,40
then your,2,1,4
shall come unto the,4,1,3
of the old testament,4,1,1
the sun shall be,4,1,7
one of,2,11,341
saying behold i am,4,1,1
that they had,3,2,26
it grieved,2,1,4
words the,2,1,4
is near even at the,5,1,1
set them in,3,2,8
the hill,2,1,49
days an,2,1,1
come that the,3,1,1
by daniel,2,2,2
the secret chambers believe it,5,1,1
the lord that i should,5,1,1
raise up,2,1,35
whereof i commanded thee,4,1,1
said ye shall,3,2,6
his house neither let,4,1,1
unto men,2,1,15
had withdrawn,2,1,1
one no,2,1,1
see what he,3,2,2
light day and,3,2,1
generations of the heavens,4,1,1
thee that thou not eat,5,1,1
world and the,3,1,10
the greater light to rule,5,2,1
it may be well with,5,1,8
go out of,3,1,15
thing that upon the earth,5,6,10
to the city of,4,2,6
after he begat jared,4,1,1
time that they,3,3,1
were many and,3,1,2
a keeper of,3,1,1
loud voice and the,4,1,1
shall be cut off,4,1,39
the city after the,4,1,2
look upon god,3,1,1
rest and be,3,1,2
and that i,3,4,18
and he commanded us,4,1,1
heaven and then,3,1,1
to all men,3,2,6
that to all men liberally,5,1,1
son wherefore,2,1,1
years of age and,4,2,1
saying tell us when shall,5,1,1
is near unto,3,1,2
they saw,2,1,51
buried in the,3,1,8
govern,1,2,3
my face and,3,1,5
them and that i,4,1,2
the adversary,2,1,6
days from,2,1,2
the lord god almighty and,5,1,1
dust shalt thou eat all,5,1,1
i be hid and,4,1,1
come after,2,1,12
to the earth,3,1,31
on but,2,1,1
from the four quarters of,5,2,1
charges to,2,1,1
what is to be,4,1,1
let it divide the waters,5,1,1
and the words,3,1,7
but unto,2,1,40
he them and blessed,4,1,1
from the morning,3,2,4
son of man shall,4,1,12
acceptable,1,1,23
away out of,3,1,9
the mother of all,4,1,1
her husband,2,1,62
the sins,2,1,29
death hath,2,1,2
was born a son,4,1,1
they set,2,1,36
is abel,2,1,1
them and there,3,1,4
will slay,2,1,5
meat and it,3,1,1
be merciful,2,1,14
sister,1,4,116
house unto a land,4,1,1
unto the lord,3,26,509
and cain went,3,1,1
blessed them and said unto,5,1,1
which spake with,3,1,1
desolation,1,2,46
rise against nation and,4,1,3
to declare unto,3,1,2
many things,2,2,31
should choose,2,1,1
of methuselah were nine hundred,5,1,1
be darkened,2,2,8
thy head and thou,4,1,1
the name of the other,5,1,8
and with a,3,1,27
god said unto the woman,5,1,1
be with,2,2,137
was corrupt for all flesh,5,1,1
his wives and hear my,5,1,1
they also,2,1,42
one to,2,1,79
of the time of,4,2,1
behold i say unto,4,2,1
commandment that i,3,1,1
the end of the,4,6,42
i was left,3,1,3
doors but,2,1,1
the persecution,2,4,1
arrived,1,4,2
through the land unto,4,1,1
by one,2,1,18
then in those,3,1,1
the great waters,3,1,4
unto the son of,4,1,19
flight,1,1,8
rib which,2,2,1
of all my,3,1,4
commandments which,2,3,22
against them for,3,1,7
from thy face shall,4,1,1
and they shall see,4,2,2
that all they,3,1,5
according to all,3,1,109
of knowledge of good and,5,3,1
return back,2,1,2
in those days shall,4,1,3
god said let the,4,4,4
ninety years and,3,1,1
heaven but,2,1,9
informed him,2,1,1
preserved in,2,2,1
of the second,3,1,21
hundred and twenty years,4,1,3
another if,2,1,1
estate shall,2,3,2
were sealed,2,1,15
land which we,3,1,2
i was afraid because,4,1,1
and the earth,3,13,42
and know that i am,5,1,1
this life,2,1,11
on the west side,4,1,7
nine hundred and twelve,4,1,1
therefore let,2,1,18
of his heart,3,1,15
heaven and the powers of,5,1,1
this vision,2,1,3
of men and them,4,1,1
not bow,2,1,3
living thing that upon the,5,2,1
of jesus christ of,4,2,2
me because,2,2,24
i should not,3,1,13
this day and,3,1,26
throne of,2,3,58
i will deliver,3,2,27
among the children of men,5,5,2
it came to pass from,5,1,2
eat thereof then your eyes,5,1,1
kindred,1,1,28
into heaven and,3,1,3
all wisdom,2,1,6
unto me arise,3,1,6
be called of,3,1,2
kind and the tree yielding,5,2,1
not forth behold he is,5,1,1
forth their,2,1,12
to every thing that,4,1,1
i pray thee thou art,5,1,1
daughters were born unto,4,1,1
all the world for a,5,1,1
faithful and,2,1,11
but the end of,4,1,1
before ye,2,1,1
have brought upon,3,1,5
knew his wife again and,5,1,1
me and hearken,3,1,1
kinds,1,2,10
moon to,2,1,2
him ask of,3,1,1
and all men,3,1,6
judgment,1,2,294
another it,2,1,1
shalt die and,3,1,3
from the foundation of,4,2,6
nine hundred and five,4,1,1
persecute,1,3,25
of country,2,2,1
violence,1,3,57
turned every way,3,1,1
they can not,3,1,13
gospel of the,3,1,8
made partakers of,3,1,3
hundred and fifteen years,4,1,1
therefore pray,2,1,3
i would,2,4,80
after which,2,1,2
believed and,2,1,8
