nGram,size,mormonFreq,nonMormonFreq
shoes be broken whose arrows,5,1,1
to mine,2,2,12
married wife saith,3,1,1
these things shall be added,5,1,2
of the wrath,3,6,9
buildings,1,13,3
the priest and zechariah the,5,1,1
likewise perish,2,1,2
might in,2,1,2
of man are,3,1,2
branches that,2,2,2
of them and took their,5,1,1
evil that put darkness,4,1,1
before me saith,3,1,5
loved him,2,1,12
loosed in,2,1,2
him as he sat,4,2,1
in that day ye,4,2,1
christ if we,3,1,1
might go,2,10,3
surety that the lord hath,5,2,1
not prophesied,2,1,1
to call upon the name,5,1,1
bade them,2,2,4
hard for,2,2,9
two cities,2,1,5
and thirst and,3,1,1
it could,2,4,1
the body of,3,5,21
him in a,3,2,16
unto him their,3,1,3
harlot,1,1,42
forth by the hand of,5,1,1
shall sit as,3,1,1
the body or,3,2,1
destroyed from before me,4,1,1
no more,2,112,228
concerning them,2,15,5
grief and,2,3,7
of whom i have spoken,5,2,1
to the revelation of,4,1,1
concerning thee,2,1,7
us to destroy,3,1,1
into the inner part,4,1,1
and doth,2,4,7
into his own,3,1,9
sat down,2,2,40
upon him and,3,13,57
shall he swear,3,1,1
word of the holy,4,1,2
tasted of the,3,1,1
it me that i,4,12,4
are sealed,2,5,1
expounded,1,9,6
not cause to,3,1,1
not consumed,2,1,4
god among them,3,2,1
might do,2,1,8
wearied because of,3,2,1
though israel,2,1,1
unto you as i,4,1,3
behold thou,2,18,41
are the sons,3,3,34
and mine,2,6,41
fornication her to commit,4,1,1
behold the angel,3,1,4
you that except,3,2,1
the body to,3,1,2
with compassion and,3,2,1
a young lion among the,5,2,1
day shall ye,3,1,2
there shall not be room,5,1,1
shall set his hand,4,2,1
wax old as a garment,5,1,1
not be satisfied,3,1,8
might by,2,2,2
fight against them,3,1,10
a witness unto you,4,2,1
in blood but,3,1,1
countries gird,2,1,1
of singing declare ye,4,1,1
the arabian pitch,3,1,1
it shall not,3,6,57
river by the king,4,1,1
that i said i,4,1,1
the lord the cup,4,1,1
temples and,2,5,2
might be,2,53,103
many and made intercession for,5,1,1
a mighty,2,12,51
behold this,2,67,17
not take the name of,5,2,2
walking in,2,2,12
begat two,2,1,5
fought for,2,3,4
cast us into,3,1,1
set apart for,3,1,1
called him alone and,4,1,1
inherited,1,1,6
flesh shall know that i,5,2,1
say mine,2,1,1
sheaves into,2,1,1
are an abomination,3,2,7
shall cut down,3,1,3
to reckon,2,1,1
that did,2,40,35
and in gold,3,2,1
neither consider the,3,1,2
great deep that hath made,5,1,1
i have declared the,4,1,1
secret places,2,7,9
forty and four thousand,4,1,3
in heart and,3,4,5
pass when they,3,4,14
concerning that,2,13,2
again out of captivity and,5,1,1
he commanded the multitude,4,3,2
the mean man,3,2,2
the dead of the,4,4,1
my land and,3,1,2
fountain of the,3,1,2
be wise in,3,1,4
the gates of hell shall,5,1,1
upon thee behold,3,1,1
him and cast him,4,3,4
i esteem,2,2,1
should die in,3,1,1
will hate the one and,5,1,2
him a portion,3,1,1
and again they,3,3,1
in them when,3,1,1
persuading,1,1,2
the stones and the,4,1,1
from off the altar,4,1,4
leaders of this people cause,5,1,1
hath a devil and,4,2,1
thou that not travail,4,1,1
to take the,3,6,9
breath of his lips shall,5,2,1
my heart and my,4,1,3
unto you this day that,5,1,1
if they should,3,12,1
them unto me,3,2,6
profit and,2,2,2
standard to the,3,2,1
give not that,3,1,1
shall come upon all the,5,1,1
our fathers but,3,1,1
i planted,2,2,2
to the power of god,5,2,1
the king commanded,3,5,17
rise up in,3,6,3
king even,2,1,4
buy and eat yea,4,1,1
came from,2,3,34
therefore gave,2,1,2
kept and,2,14,5
and upon all the,4,6,16
heart for they,3,1,1
divers places,2,1,3
his treasures,2,1,4
that the battle,3,1,2
root that,2,1,1
he was full,3,1,2
had said these words unto,5,2,1
a leader,2,5,1
you do not,3,4,1
come and that he,4,1,1
her from,2,1,9
destroyed for,2,4,3
they shall no,3,1,11
might believe on,3,1,1
father after,2,1,1
the meek also shall increase,5,1,1
he shall break,3,1,6
judge the poor,3,2,2
the land nor fill the,5,1,1
the worm is spread,4,1,1
your hands ye,3,1,2
dog to his,3,1,1
boast,1,15,20
for our transgressions he,4,1,1
play on,2,2,1
lord made heaven and earth,5,1,2
i know of a,4,2,1
gates shall lament,3,1,1
which shall be done,4,1,1
the city,2,232,533
was also a,3,4,5
man whose,2,9,13
a devil,2,5,14
contention,1,34,9
blessed are the merciful,4,1,1
ye then being,3,1,2
may rejoice,2,3,8
commandment of,2,13,69
he is brought,3,1,1
forth as if,3,1,1
and that it was,4,4,1
bring forth,2,44,85
have i forsaken thee,4,1,1
his people for they,4,1,1
wrought among the people,4,2,1
devil and the,3,3,1
his fathers had,3,1,4
of the children of the,5,1,110
of our iniquities,3,2,1
with them also,3,1,1
stubble and the flame the,5,1,1
shall be as chaff that,5,1,1
choicest,1,1,2
a law shall proceed from,5,1,1
day and when,3,1,1
not doing,2,1,1
cut off thy horses out,5,1,1
new things from,3,1,1
chosen vessel,2,1,1
and from and from the,5,1,2
touching his vineyard,3,1,1
nourishing,1,1,1
deliverance and,2,1,3
made for the,3,2,7
gather,1,60,165
pass that all they,4,1,1
aaron said,2,4,5
hereafter for,2,1,1
yesterday and,2,1,3
a great and,3,11,7
said to thy soul,4,1,1
manner therefore pray,3,1,1
heads,1,37,110
glory and their multitude and,5,1,1
wallowing in the,3,1,1
another burdens,2,1,1
under the soles of,4,1,2
were exceedingly afraid,3,4,1
her father,2,4,38
unto zion thy god,4,3,1
establish his,2,3,5
him whom the nation to,5,1,1
catch,1,5,15
will lead,2,1,5
in much,2,4,8
honey shall he,3,1,1
me to wife,3,3,2
he shall reach even to,5,1,1
it be for,3,4,8
places and the land,4,1,1
the name of a,4,1,3
their fathers,2,58,150
he called it,3,1,2
that gathered,2,2,5
the children unto the,4,1,3
thirty thousand,2,2,12
their prosperity,2,4,1
you concerning your,3,2,1
day shall he,3,2,2
what i will,3,1,4
have said these,3,1,1
and unto him,3,6,6
aaron thy,2,1,10
pursuing,1,5,8
for a rock of,4,1,1
a shadow in the,4,1,1
have said it is vain,5,1,1
thou do that,3,1,1
and come unto,3,17,3
and with what,3,1,2
men yea,2,9,1
here behold,2,1,1
in me and,3,9,16
is he and,3,1,2
fall yea,2,1,2
to assemble,2,4,2
face from shame,3,1,1
they speak not,3,1,4
have ye to,3,3,2
pour you out a,4,1,1
saying since thou art,4,1,1
the children whom,3,2,1
will drive,2,3,6
holy arm in the,4,4,1
thy days may,3,2,4
will perform,2,1,9
solemn,1,3,29
a den of,3,1,6
his briers in one day,5,1,1
which the lord sent me,5,1,1
the roots,2,17,9
this is the word,4,2,9
bring and,2,2,3
thing and it,3,1,1
captain of fifty and,4,1,1
is holy shall be sanctified,5,1,1
that none of,3,2,5
jerusalem,1,164,814
till the ground from whence,5,1,1
and behold their,3,5,1
in heaven and whatsoever,4,1,2
live and,2,3,37
ye mete,2,1,3
lasted,1,2,1
soothsayers like the philistines and,5,1,1
know that i am he,5,1,2
lord cruel both,3,1,1
thousand of them,3,1,2
therefore is the anger of,5,1,1
forth a and,3,1,1
shall make an,3,1,27
these things then,3,3,1
the creator,2,3,3
off the head of,4,2,1
gathered together the,3,1,8
day whom ye will,4,1,1
we are not of,4,3,2
possession for the,3,1,1
give not that which,4,1,1
and he cried,3,1,16
walk and the blind,4,1,1
these things they,3,4,4
decree decrees and that write,5,1,1
of more,2,5,3
i know nothing,3,1,1
they heard these,3,2,6
my salvation from,3,1,1
shall they that,3,1,3
according to the multitude of,5,2,7
as this people the,4,1,1
of nature,2,2,1
heed to their,3,2,3
churches and not,3,1,1
voice unto,2,5,6
will not believe surely,4,1,1
day shall be,3,1,18
in his paths for,4,1,2
together shall,2,5,4
mother shall be,3,1,4
not every one,3,1,2
the outcasts,2,1,6
yea they that tempt god,5,1,1
his stead and,3,8,7
that can,2,6,29
not every one that,4,1,1
eyes that they,3,1,2
of his mercy,3,2,2
commanded their,2,1,2
with the wicked,3,1,10
and when i came to,5,1,1
of heart unto,3,1,1
eden and her desert like,5,1,1
born of him,3,1,1
will also make,3,1,5
you by our,3,2,1
that i came into,4,1,1
judgment and to,3,1,1
whatsoever ye would,3,1,1
branch and rush,3,1,1
remember the words of,4,4,1
those that oppress the hireling,5,1,1
which he spake unto them,5,1,2
the power which,3,1,1
of gold and a,4,1,1
king will,2,2,4
go and tell,3,1,8
given of the,3,1,1
carry,1,33,90
were spoken,2,4,8
down out of the,4,6,3
hath made the depths of,5,1,1
the souls of,3,14,10
stone to,2,1,4
these things that,3,13,15
number yea,2,1,1
back that,2,2,3
for a moment but,4,1,1
and the sea and all,5,1,2
he that gave,3,1,1
barren thou that,3,1,1
of the lord neither consider,5,1,1
anger and the staff in,5,1,1
have any,2,4,8
with all their,3,4,18
rise the third,3,1,1
sharp and all their bows,5,1,1
the congregation in the,4,1,1
so do to jerusalem and,5,1,1
repented of the evil,4,1,2
eat yea come buy,4,1,1
thy standing images out of,5,1,1
of stones and,3,1,1
and the worm,3,1,1
light unto the,3,3,1
shall be saved but he,5,2,2
and come upon,3,1,3
and the work,3,4,10
of the darkness,3,3,2
his second,2,1,2
firebrands for the,3,1,1
from the hard,3,1,1
be counted,2,2,10
and the word,3,8,37
have i gathered all the,5,1,1
have and,2,4,9
put on strength,3,1,1
shall they know,3,4,5
hid as,2,1,2
the transgressions,2,3,3
up toward jerusalem to war,5,1,1
the lord sitting,3,1,3
up mine,2,2,24
out and went,3,1,2
are swift to,3,1,1
return unto you saith the,5,1,1
both with,2,1,6
be reconciled to thy brother,5,1,1
and learn of me,4,1,1
in spirit and in truth,5,2,2
gospel from,2,1,1
none come,2,1,3
we may obtain,3,1,1
for they were in,4,3,1
them and behold,3,2,7
in the reign of,4,2,5
the preaching,2,5,7
stood at,2,1,10
as the ground and as,5,1,1
the giving,2,1,2
me give place to me,5,1,1
and behold there,3,14,45
a high,2,3,1
have all,2,9,11
the fire and burn them,5,1,1
to pray standing in,4,1,1
confess before,2,2,1
they shall be,3,104,163
stood by,2,2,49
wandered in,2,1,4
for himself to worship,4,1,1
people from,2,13,20
or else thou shalt,4,1,1
unto my brethren,3,16,4
worship to the,3,1,1
the priests,2,22,274
silver and he shall,4,1,1
brightness before him,3,1,1
on their fatherless and,4,1,1
yield yourselves unto,3,1,2
wandering,1,3,6
and again thou,3,1,1
power for,2,3,2
and i saw him not,5,1,1
shall take hold of them,5,1,1
up in my,3,1,3
all those that,3,8,12
room that,2,1,1
many days in the,4,3,1
them saying behold,3,3,2
he give him a,4,1,3
unclean spirits,2,3,10
tribes of israel,3,6,52
they shall do,3,1,1
herewith saith the lord of,5,1,1
lest perhaps,2,2,1
minister according to the,4,1,2
not unto thee and,4,1,2
thirst neither,2,1,1
that time even until now,5,1,1
and it hath lighted upon,5,1,1
with the voice,3,7,8
made his grave,3,1,1
bowed himself upon the,4,1,2
killed it,2,1,2
that will i,3,1,12
the son of king,4,2,37
in the wrath of,4,1,1
look unto,2,8,8
to look to,3,1,2
no fault,2,1,6
o zion put on,4,2,1
among all his,3,5,1
soul of the,3,2,14
will be merciful unto,4,11,1
his people he hath,4,4,4
when they shall say unto,5,1,1
things that they had,4,1,1
which i give,3,1,9
to look up,3,1,1
chosen yea,2,1,1
is persecuted,2,1,1
who prophesied,2,1,3
us down,2,3,1
and said verily i say,5,1,3
eye be evil thy whole,5,1,1
thing made,2,1,2
are full of,3,1,15
is the hand,3,2,1
god might be,3,2,2
pursued us,2,1,1
they shall go,3,8,17
him be,2,6,34
it must,2,28,5
name in vain,3,1,3
him an,2,2,23
did sing,2,3,1
him as,2,20,63
him at,2,3,27
from judgment and,3,2,2
a present unto,3,1,3
brimstone which is,3,4,1
shalt not remember the,4,2,1
female shall,2,1,1
few that a,3,1,1
a hill,2,4,1
hid in,2,1,16
lord the righteous,3,1,4
people shall go and,4,1,1
hid it,2,1,7
unto the knowledge of the,5,3,1
jerusalem because of the,4,1,1
for this thing,3,1,8
hid me,2,2,3
signs and the,3,1,2
and i will heal,4,1,3
they were naked,3,5,1
very treacherously and called a,5,1,1
out your,2,3,6
a mighty man and,4,1,3
the sea and upon,4,1,2
judgment and by,3,1,1
brimstone which is the,4,1,1
and to be your,4,1,1
me nothing,2,3,5
the kid and the,4,2,1
and as a young lion,5,1,1
and the two sons of,5,1,4
arabian pitch,2,1,1
dung upon the face,4,1,3
west and from,3,1,1
thy watchmen,2,3,2
tarried at jerusalem,3,1,1
him by,2,9,47
months,1,1,59
thee that they shall,4,1,1
he thought to,3,1,2
join themselves to the,4,1,1
the storehouse that,3,1,1
taught in the,3,2,4
began the,2,1,8
pervert the right,3,3,1
unto him thou that the,5,1,3
lips for,2,1,3
to take away the right,5,1,1
the gold and,3,1,12
devil and also,3,1,1
you always,2,1,5
hid my,2,1,3
thou art a god,4,1,2
behold i will give,4,2,6
him he,2,15,98
asses,1,1,64
with what judgment ye judge,5,1,1
they shall see eye,4,4,1
handmaids and they shall take,5,1,1
by jesus christ,3,2,11
thou whole because the rod,5,1,1
said unto him behold thou,5,2,3
pruned nor but,3,1,1
behold they shall,3,9,5
but rather give,3,1,2
his as,2,1,3
afflicted yet he opened,4,1,1
testifying of,2,1,1
them i will liken him,5,1,1
plates for,2,5,2
what i have written,4,1,1
you the word of god,5,1,1
not hunger nor thirst,4,1,1
to the multitude of his,5,1,5
when he to shake,4,2,2
his food,2,1,3
him go,2,2,51
corrupted the,2,1,1
the war and,3,2,5
graven image and,3,1,11
eightieth,1,3,1
that watch for iniquity are,5,1,1
evidences,1,3,2
bring to pass,3,5,2
you whom ye know,4,1,1
yet i will,3,2,6
cases,1,3,1
ornament and bind them,4,1,1
the earth be blessed,4,4,5
heard the words of the,5,1,5
in the great,3,3,5
lord hath spoken,3,3,31
his hand and take also,5,1,1
me above all,3,2,1
him it,2,2,12
rather than light,3,2,1
it were possible,3,15,5
thy sons in,3,2,1
that which was right in,5,3,20
old age he,3,2,1
enemies and by,3,1,1
for the coming of,4,2,2
a place,2,18,59
and now o inhabitants of,5,1,1
they are smitten,3,1,2
him if,2,3,29
the boldness of,3,1,2
said o king,3,1,1
him in,2,25,212
the lord spake unto,4,11,124
him is,2,5,16
we may rejoice,3,1,1
father made,2,1,10
into the holes of,4,1,1
because there was,3,1,10
the isles shall wait,4,1,3
stone of,2,1,8
until we were,3,1,3
in galilee of the,4,1,1
shall be delivered unto,4,3,2
loosing,1,1,4
have i sent,3,2,3
both the houses of,4,1,1
consuming,1,3,3
to pass after he,4,1,2
it he made me,4,1,1
leaders and,2,1,1
him no,2,2,14
the body as,3,1,1
depart from me ye that,5,1,1
unto him blessed,3,2,4
him my,2,2,14
his form,2,1,1
beginning were,2,1,1
then went in,3,1,1
region,1,2,15
which hath,2,23,67
have not kept,3,3,9
of the body,3,9,20
of the land and their,5,1,1
thanks unto,2,12,21
bondage wherein thou,3,1,1
unto them out of the,5,1,1
according to his will and,5,5,2
flee out of,3,7,4
same year in,3,1,2
we forgive our debtors,4,1,1
were strong and,3,1,1
fathers saying unto abraham and,5,1,1
excellency,1,1,26
nation neither shall,3,1,2
that day seven women,4,1,1
which have,2,52,73
the will of my,4,2,2
which is the name,4,1,1
with anger,2,5,2
that ye do not,4,12,4
unto them ye shall not,5,1,3
they said among,3,2,4
the way and,3,4,27
torment of,2,1,1
and affliction,2,2,1
might feel,2,1,1
place no more,3,1,1
hath cut,2,1,7
his in,2,1,7
an end of all,4,1,2
him or,2,5,8
people in mine,3,1,1
yoke from off thy neck,5,1,3
we came to,3,1,10
have gathered,2,3,12
preach unto the people and,5,1,1
all the people which,4,1,5
and understanding the,3,1,1
appointed unto men,3,2,1
him of,2,10,54
there came a cloud and,5,1,1
bring them hither,3,3,1
they are cast,3,1,1
trees of,2,11,31
the children of the prophets,5,1,2
shall go forth and,4,1,4
lord lord have,3,1,1
do his pleasure on babylon,5,1,1
or my brethren,3,1,1
that every man should,4,4,3
consumed by,2,1,6
the whole stay,3,1,2
inhabitant and,2,1,2
are moved with the,4,1,1
in the seventh,3,1,30
dwell therein shall die in,5,1,1
that i should make,4,1,1
appeared unto them,3,3,4
in harvest and,3,1,2
they humbled,2,1,2
in silver and in,4,2,4
may feel the,3,1,1
his four,2,1,2
open mouth,2,1,1
anger saith the,3,1,1
him to,2,60,262
devices,1,3,16
come the,2,3,18
god or whether,3,1,2
the tongue,2,7,26
for behold the kingdom,4,1,1
hearken ye people from far,5,1,1
soul that i,3,2,1
back to the,3,6,3
in me but,3,1,1
every high tower,3,1,1
be at jerusalem,3,1,1
lord unto,2,10,64
have seen the king the,5,1,1
a good thing,3,1,4
way of all the,4,5,2
meat for,2,2,18
you blessed,2,1,1
the golden,2,2,33
words that were,3,1,4
stay themselves upon the,4,1,1
thee but,2,4,47
a place in,3,1,1
thou shalt break forth on,5,1,1
earth that,2,16,23
before this,2,8,9
six days shalt thou,4,1,1
been spoken,2,61,1
now be ashamed neither,4,1,1
great things that,3,1,1
way and the lord,4,1,1
and can not be,4,1,1
done to the,3,3,7
god of hosts shall make,5,1,1
devour his thorns and his,5,1,1
